n,f,fCount,S,maxS,decision,countViEQ0,countViEQ1
500,125,125,35,35,-1,261,239
500,125,125,35,35,-1,272,228
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,254,246
500,125,125,35,35,-1,252,248
500,125,125,35,35,-1,266,234
500,125,125,35,35,-1,222,278
500,125,125,35,35,-1,268,232
500,125,125,35,35,-1,248,252
500,125,125,35,35,-1,241,259
500,125,125,35,35,-1,259,241
500,125,125,35,35,-1,244,256
500,125,125,35,35,-1,246,254
500,125,125,35,35,-1,261,239
500,125,125,35,35,-1,246,254
500,125,125,35,35,-1,247,253
500,125,125,35,35,-1,245,255
500,125,125,35,35,-1,252,248
500,125,125,35,35,-1,245,255
500,125,125,35,35,-1,259,241
500,125,125,35,35,-1,241,259
500,125,125,35,35,-1,272,228
500,125,125,35,35,-1,234,266
500,125,125,35,35,-1,247,253
500,125,125,35,35,-1,252,248
500,125,125,35,35,-1,267,233
500,125,125,35,35,-1,263,237
500,125,125,35,35,-1,250,250
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,254,246
500,125,125,35,35,-1,251,249
500,125,125,35,35,-1,266,234
500,125,125,35,35,-1,267,233
500,125,125,35,35,-1,248,252
500,125,125,35,35,-1,255,245
500,125,125,35,35,-1,241,259
500,125,125,35,35,-1,252,248
500,125,125,35,35,-1,278,222
500,125,125,35,35,-1,242,258
500,125,125,35,35,-1,250,250
500,125,125,35,35,-1,243,257
500,125,125,35,35,-1,266,234
500,125,125,35,35,-1,251,249
500,125,125,35,35,-1,262,238
500,125,125,35,35,-1,280,220
500,125,125,35,35,-1,258,242
500,125,125,35,35,-1,240,260
500,125,125,35,35,-1,243,257
500,125,125,35,35,-1,236,264
500,125,125,35,35,-1,236,264
500,125,125,35,35,-1,265,235
500,125,125,35,35,-1,252,248
500,125,125,35,35,-1,257,243
500,125,125,35,35,-1,261,239
500,125,125,35,35,-1,250,250
500,125,125,35,35,-1,259,241
500,125,125,35,35,-1,231,269
500,125,125,35,35,-1,264,236
500,125,125,35,35,-1,270,230
500,125,125,35,35,-1,249,251
500,125,125,35,35,-1,247,253
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,261,239
500,125,125,35,35,-1,225,275
500,125,125,35,35,-1,248,252
500,125,125,35,35,-1,246,254
500,125,125,35,35,-1,249,251
500,125,125,35,35,-1,223,277
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,241,259
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,253,247
500,125,125,35,35,-1,268,232
500,125,125,35,35,-1,235,265
500,125,125,35,35,-1,263,237
500,125,125,35,35,-1,254,246
500,125,125,35,35,-1,262,238
500,125,125,35,35,-1,245,255
500,125,125,35,35,-1,235,265
500,125,125,35,35,-1,241,259
500,125,125,35,35,-1,232,268
500,125,125,35,35,-1,257,243
500,125,125,35,35,-1,238,262
500,249,249,35,35,-1,246,254
500,249,249,35,35,-1,265,235
500,249,249,35,35,-1,236,264
500,249,249,35,35,-1,245,255
500,249,249,35,35,-1,236,264
500,249,249,35,35,-1,253,247
500,249,249,35,35,-1,239,261
500,249,249,35,35,-1,257,243
500,249,249,35,35,-1,257,243
500,249,249,35,35,-1,248,252
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,240,260
500,249,249,35,35,-1,242,258
500,249,249,35,35,-1,243,257
500,249,249,35,35,-1,241,259
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,246,254
500,249,249,35,35,-1,236,264
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,241,259
500,249,249,35,35,-1,241,259
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,257,243
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,222,278
500,249,249,35,35,-1,248,252
500,249,249,35,35,-1,244,256
500,249,249,35,35,-1,256,244
500,249,249,35,35,-1,253,247
500,249,249,35,35,-1,232,268
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,235,265
500,249,249,35,35,-1,233,267
500,249,249,35,35,-1,220,280
500,249,249,35,35,-1,261,239
500,249,249,35,35,-1,259,241
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,268,232
500,249,249,35,35,-1,246,254
500,249,249,35,35,-1,245,255
500,249,249,35,35,-1,235,265
500,249,249,35,35,-1,253,247
500,249,249,35,35,-1,245,255
500,249,249,35,35,-1,251,249
500,249,249,35,35,-1,240,260
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,262,238
500,249,249,35,35,-1,253,247
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,237,263
500,249,249,35,35,-1,243,257
500,249,249,35,35,-1,240,260
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,265,235
500,249,249,35,35,-1,278,222
500,249,249,35,35,-1,238,262
500,249,249,35,35,-1,275,225
500,249,249,35,35,-1,260,240
500,249,249,35,35,-1,256,244
500,249,249,35,35,-1,250,250
500,249,249,35,35,-1,248,252
500,249,249,35,35,-1,243,257
500,249,249,35,35,-1,223,277
500,249,249,35,35,-1,249,251
500,249,249,35,35,-1,244,256
500,249,249,35,35,-1,241,259
500,249,249,35,35,-1,248,252
500,249,249,35,35,-1,251,249
500,249,249,35,35,-1,268,232
500,249,249,35,35,-1,261,239
500,249,249,35,35,-1,243,257
500,249,249,35,35,-1,230,270
500,249,249,35,35,-1,234,266
500,249,249,35,35,-1,251,249
500,249,249,35,35,-1,253,247
500,249,249,35,35,-1,252,248
500,249,249,35,35,-1,249,251
500,249,249,35,35,-1,264,236
500,249,249,35,35,-1,266,234
500,249,249,35,35,-1,269,231
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,257,243
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,260,240
500,249,249,35,35,-1,238,262
500,249,249,35,35,-1,256,244
500,249,249,35,35,-1,247,253
500,249,249,35,35,-1,270,230
500,249,249,35,35,-1,244,256
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,259,241
500,249,249,35,35,-1,236,264
500,249,249,35,35,-1,245,255
500,249,249,35,35,-1,258,242
500,249,249,35,35,-1,231,269
500,249,249,35,35,-1,263,237
500,249,249,35,35,-1,261,239
500,0,0,40,1,0,265,235
500,0,0,40,1,1,246,254
500,0,0,40,1,1,243,257
500,0,0,40,1,1,250,250
500,0,0,40,1,1,240,260
500,0,0,40,1,0,251,249
500,0,0,40,1,1,241,259
500,0,0,40,1,1,232,268
500,0,0,40,1,0,263,237
500,0,0,40,1,0,264,236
500,0,0,40,1,1,248,252
500,0,0,40,1,0,270,230
500,0,0,40,1,1,231,269
500,0,0,40,1,1,243,257
500,0,0,40,1,1,245,255
500,0,0,40,1,0,259,241
500,0,0,40,1,1,237,263
500,0,0,40,1,1,242,258
500,0,0,40,1,1,242,258
500,0,0,40,1,0,255,245
500,0,0,40,1,1,248,252
500,0,0,40,1,0,259,241
500,0,0,40,1,1,240,260
500,0,0,40,1,1,235,265
500,0,0,40,1,0,255,245
500,0,0,40,1,0,265,235
500,0,0,40,1,0,252,248
500,0,0,40,1,0,255,245
500,0,0,40,1,0,252,248
500,0,0,40,1,0,257,243
500,0,0,40,1,1,249,251
500,0,0,40,1,0,269,231
500,0,0,40,1,0,262,238
500,0,0,40,1,1,226,274
500,0,0,40,1,1,247,253
500,0,0,40,1,1,245,255
500,0,0,40,1,1,245,255
500,0,0,40,1,0,260,240
500,0,0,40,1,0,260,240
500,0,0,40,1,1,248,252
500,0,0,40,1,0,274,226
500,0,0,40,1,0,260,240
500,0,0,40,1,1,227,273
500,0,0,40,1,1,244,256
500,0,0,40,1,0,269,231
500,0,0,40,1,0,264,236
500,0,0,40,1,1,248,252
500,0,0,40,1,0,260,240
500,0,0,40,1,0,270,230
500,0,0,40,1,1,250,250
500,0,0,40,1,1,238,262
500,0,0,40,1,1,243,257
500,0,0,40,1,0,253,247
500,0,0,40,1,1,242,258
500,0,0,40,1,1,229,271
500,0,0,40,1,0,252,248
500,0,0,40,1,0,265,235
500,0,0,40,1,1,236,264
500,0,0,40,1,0,261,239
500,0,0,40,1,1,235,265
500,0,0,40,1,0,260,240
500,0,0,40,1,1,244,256
500,0,0,40,1,1,242,258
500,0,0,40,1,1,245,255
500,0,0,40,1,0,251,249
500,0,0,40,1,0,254,246
500,0,0,40,1,0,255,245
500,0,0,40,1,1,232,268
500,0,0,40,1,1,246,254
500,0,0,40,1,0,259,241
500,0,0,40,1,1,243,257
500,0,0,40,1,1,235,265
500,0,0,40,1,0,264,236
500,0,0,40,1,0,254,246
500,0,0,40,1,0,268,232
500,0,0,40,1,1,246,254
500,0,0,40,1,1,242,258
500,0,0,40,1,0,258,242
500,0,0,40,1,0,273,227
500,0,0,40,1,0,262,238
500,0,0,40,1,0,255,245
500,0,0,40,1,1,239,261
500,0,0,40,1,0,261,239
500,0,0,40,1,1,245,255
500,0,0,40,1,1,247,253
500,0,0,40,1,1,242,258
500,0,0,40,1,0,251,249
500,0,0,40,1,0,255,245
500,0,0,40,1,1,241,259
500,0,0,40,1,0,256,244
500,0,0,40,1,0,250,250
500,0,0,40,2,1,250,250
500,0,0,40,1,0,261,239
500,0,0,40,1,0,254,246
500,0,0,40,1,1,236,264
500,0,0,40,1,0,250,250
500,0,0,40,1,1,236,264
500,0,0,40,1,1,243,257
500,0,0,40,1,0,258,242
500,0,0,40,1,1,232,268
500,125,125,40,40,-1,244,256
500,125,125,40,40,-1,251,249
500,125,125,40,40,-1,254,246
500,125,125,40,40,-1,253,247
500,125,125,40,40,-1,249,251
500,125,125,40,40,-1,253,247
500,125,125,40,40,-1,254,246
500,125,125,40,40,-1,249,251
500,125,125,40,40,-1,257,243
500,125,125,40,40,-1,267,233
500,125,125,40,40,-1,276,224
500,125,125,40,40,-1,237,263
500,125,125,40,40,-1,248,252
500,125,125,40,40,-1,264,236
500,125,125,40,40,-1,272,228
500,125,125,40,40,-1,240,260
500,125,125,40,40,-1,228,272
500,125,125,40,40,-1,258,242
500,125,125,40,40,-1,248,252
500,125,125,40,40,-1,247,253
500,125,125,40,40,-1,242,258
500,125,125,40,40,-1,246,254
500,125,125,40,40,-1,245,255
500,125,125,40,40,-1,250,250
500,125,125,40,40,-1,245,255
500,125,125,40,40,-1,250,250
500,125,125,40,40,-1,251,249
500,125,125,40,40,-1,257,243
500,125,125,40,40,-1,248,252
500,125,125,40,40,-1,249,251
500,125,125,40,40,-1,257,243
500,125,125,40,40,-1,225,275
500,125,125,40,40,-1,261,239
500,125,125,40,40,-1,254,246
500,125,125,40,40,-1,242,258
500,125,125,40,40,-1,260,240
500,125,125,40,40,-1,224,276
500,125,125,40,40,-1,261,239
500,125,125,40,40,-1,260,240
500,125,125,40,40,-1,256,244
500,125,125,40,40,-1,260,240
500,125,125,40,40,-1,245,255
500,125,125,40,40,-1,255,245
500,125,125,40,40,-1,260,240
500,125,125,40,40,-1,249,251
500,125,125,40,40,-1,257,243
500,125,125,40,40,-1,240,260
500,125,125,40,40,-1,254,246
500,125,125,40,40,-1,252,248
500,125,125,40,40,-1,254,246
500,125,125,40,40,-1,232,268
500,125,125,40,40,-1,240,260
500,125,125,40,40,-1,244,256
500,125,125,40,40,-1,255,245
500,125,125,40,40,-1,261,239
500,125,125,40,40,-1,271,229
500,125,125,40,40,-1,257,243
500,125,125,40,40,-1,258,242
500,125,125,40,40,-1,235,265
500,125,125,40,40,-1,255,245
500,125,125,40,40,-1,241,259
500,125,125,40,40,-1,245,255
500,125,125,40,40,-1,240,260
500,125,125,40,40,-1,251,249
500,125,125,40,40,-1,260,240
500,125,125,40,40,-1,271,229
500,125,125,40,40,-1,237,263
500,125,125,40,40,-1,242,258
